0U	30	50	2	1	None	-23835.22557172557	-20976.999999999996	-20967.002461988006	-20967.0	-20967.0	1.0638072490692139	0.07235574722290039	0.13004302978515625	0.0003814697265625	0.014340639114379883	0.21673941612243652	0.07273721694946289	0.0	0.0	0.0	1	1	1	
0U	30	50	2	2	None	-19806.21907600596	-14451.0	-14451.008857067285	-14451.0	-14451.0	0.9604127407073975	0.019229412078857422	0.11474037170410156	0.0003249645233154297	0.008760452270507812	0.1427302360534668	0.01955437660217285	0.0	0.0	0.0	1	1	1	
0U	30	50	2	3	None	-22588.775	-21398.0	-21453.7546020236	-21398.0	-21398.0	0.7639446258544922	0.08780360221862793	0.12329244613647461	0.0003485679626464844	0.04296875	0.25406479835510254	0.08815217018127441	0.0	0.0	0.0	1	1	1	
0U	30	50	2	4	None	-19199.526829268296	-17292.0	-17301.338084880637	-17292.0	-17292.0	0.8064513206481934	0.1059410572052002	0.1257627010345459	0.0003533363342285156	0.03885483741760254	0.27055859565734863	0.10629439353942871	0.0	0.0	0.0	1	1	1	
0U	30	50	2	5	None	-21510.145161290322	-18455.0	-18455.002476865615	-18455.0	-18455.0	1.1640219688415527	0.024756669998168945	0.12894058227539062	0.0004949569702148438	0.01091623306274414	0.1646134853363037	0.02525162696838379	0.0	0.0	0.0	1	1	1	
0U	30	50	2	6	None	-21272.52733900365	-19620.0	-19620.044145597414	-19620.0	-19620.0	0.8429498672485352	0.11388635635375977	0.11543035507202148	0.0003764629364013672	0.013137102127075195	0.24245381355285645	0.11426281929016113	0.0	0.0	0.0	1	1	1	
0U	30	50	2	7	None	-19615.994261119085	-17653.0	-17653.003050240477	-17653.0	-17653.0	1.0505211353302002	0.0322573184967041	0.11964106559753418	0.0005283355712890625	0.011319398880004883	0.16321778297424316	0.032785654067993164	0.0	0.0	0.0	1	1	1	
0U	30	50	2	8	None	-17880.97009966778	-16118.0	-16118.01077765586	-16118.0	-16118.0	0.8631064891815186	0.03831362724304199	0.12569165229797363	0.0005161762237548828	0.010880708694458008	0.17488598823547363	0.038829803466796875	0.0	0.0	0.0	1	1	1	
0U	30	50	2	9	None	-19260.95951417005	-16302.0	-16302.010096273236	-16302.0	-16302.0	1.1374177932739258	0.024937868118286133	0.12499356269836426	0.0004956722259521484	0.009340763092041016	0.1592721939086914	0.02543354034423828	0.0	0.0	0.0	1	1	1	
0U	30	50	2	10	None	-19681.8353221957	-18253.0	-18264.515687429233	-18253.000018661944	-18253.000018661944	0.9283344745635986	0.07136106491088867	0.12235116958618164	0.000522613525390625	0.0449519157409668	0.2386641502380371	0.0718836784362793	0.0	0.0	0.0	1	1	1	
1W	30	50	2	1	None	-15632.516129032256	-13650.0	-13650.007719778	-13650.0	-13650.0	0.9386754035949707	0.03607177734375	0.1255643367767334	0.0005447864532470703	0.010734081268310547	0.17237019538879395	0.03661656379699707	0.0	0.0	0.0	1	1	1	
1W	30	50	2	2	0	-14550.804123711345	-12886.0	-13031.88373117741	-12986.0	-12886.0	0.6204204559326172	0.6322236061096191	0.13378405570983887	0.22858238220214844	0.13198232650756836	0.8979899883270264	0.8608059883117676	0.007760360080707745	0.0	0.0	0	1	1	
1W	30	50	2	3	None	-15770.31881804043	-13798.0	-13798.005379678534	-13798.0	-13798.0	1.1083791255950928	0.055100202560424805	0.1190328598022461	0.0005500316619873047	0.011413812637329102	0.185546875	0.05565023422241211	0.0	0.0	0.0	1	1	1	
1W	30	50	2	4	None	-13878.859277708592	-13041.0	-13041.015408817571	-13041.0	-13041.0	0.8192369937896729	0.08607959747314453	0.13729429244995117	0.0004978179931640625	0.013833761215209961	0.23720765113830566	0.0865774154663086	0.0	0.0	0.0	1	1	1	
1W	30	50	2	5	None	-14613.845605700712	-12711.0	-12711.00164988455	-12711.0	-12711.0	0.9269661903381348	0.06755828857421875	0.13294577598571777	0.00033211708068847656	0.011076927185058594	0.21158099174499512	0.06789040565490723	0.0	0.0	0.0	1	1	1	
1W	30	50	2	6	None	-16136.53941908714	-14738.0	-14737.594647513111	-14708.0	-14708.0	0.9966151714324951	0.479722261428833	0.11588311195373535	0.0004076957702636719	0.12287163734436035	0.7184770107269287	0.4801299571990967	0.0	0.0	0.0	1	1	1	
1W	30	50	2	7	None	-13983.013559322037	-13212.0	-13215.045038205059	-13105.0	-13105.0	0.9355247020721436	0.35793614387512207	0.13238263130187988	0.00041222572326660156	0.5833048820495605	1.0736236572265625	0.35834836959838867	0.0	0.0	0.0	1	1	1	
1W	30	50	2	8	None	-14003.53585926928	-12369.0	-12369.001471740035	-12369.0	-12369.0	0.8637914657592773	0.022153615951538086	0.13426756858825684	0.0004994869232177734	0.008356332778930664	0.16477751731872559	0.02265310287475586	0.0	0.0	0.0	1	1	1	
1W	30	50	2	9	None	-13859.31506849315	-12134.0	-12134.014505587476	-12134.0	-12134.0	0.9589748382568359	0.11003637313842773	0.13203668594360352	0.0005772113800048828	0.013295650482177734	0.255368709564209	0.11061358451843262	0.0	0.0	0.0	1	1	1	
1W	30	50	2	10	None	-16228.560538116591	-14620.0	-14620.023075017018	-14620.0	-14620.0	0.7865333557128906	0.047532081604003906	0.12022924423217773	0.0005474090576171875	0.010337352752685547	0.1780986785888672	0.048079490661621094	0.0	0.0	0.0	1	1	1	
2S	30	50	2	1	None	-16696.23560209424	-15350.0	-15370.274389206426	-15313.0	-15313.0	0.7032673358917236	0.17528367042541504	0.11926794052124023	0.00037479400634765625	0.14483070373535156	0.43938231468200684	0.1756584644317627	0.0	0.0	0.0	1	1	1	
2S	30	50	2	2	None	-15510.85140562249	-13312.0	-13312.027806280137	-13312.0	-13312.0	0.8639242649078369	0.046453237533569336	0.13303518295288086	0.0005335807800292969	0.008852958679199219	0.18834137916564941	0.04698681831359863	0.0	0.0	0.0	1	1	1	
2S	30	50	2	3	None	-15965.662162162163	-14822.000763939453	-14825.834300153892	-14822.0	-14822.0	0.5185258388519287	0.2340552806854248	0.13220739364624023	0.0003788471221923828	0.08988213539123535	0.4561448097229004	0.2344341278076172	0.0	0.0	0.0	1	1	1	
2S	30	50	2	4	None	-17362.499475341032	-15317.0	-15317.00345127372	-15317.0	-15317.0	0.5537376403808594	0.05834341049194336	0.12353658676147461	0.00035119056701660156	0.008321762084960938	0.1902017593383789	0.05869460105895996	0.0	0.0	0.0	1	1	1	
2S	30	50	2	5	None	-16729.327424400413	-14506.0	-14506.003993736082	-14506.0	-14506.0	0.7821500301361084	0.028679847717285156	0.13011956214904785	0.0004911422729492188	0.01026773452758789	0.1690671443939209	0.029170989990234375	0.0	0.0	0.0	1	1	1	
2S	30	50	2	6	None	-16648.701010101006	-15691.0	-15693.59587030869	-15691.0	-15691.0	0.7212820053100586	0.1483168601989746	0.12739205360412598	0.00032782554626464844	0.0817253589630127	0.3574342727661133	0.14864468574523926	0.0	0.0	0.0	1	1	1	
2S	30	50	2	7	None	-16755.656182212584	-14411.0	-14411.002437942589	-14411.0	-14411.0	0.9062478542327881	0.016986846923828125	0.11849021911621094	0.0003173351287841797	0.007607698440551758	0.14308476448059082	0.017304182052612305	0.0	0.0	0.0	1	1	1	
2S	30	50	2	8	None	-17319.05295315682	-15700.0	-15732.355592386299	-15700.0	-15700.0	0.6644196510314941	0.05639791488647461	0.11664628982543945	0.0003917217254638672	0.0514369010925293	0.22448110580444336	0.05678963661193848	0.0	0.0	0.0	1	1	1	
2S	30	50	2	9	None	-15603.03597122302	-14696.0	-14696.03247292963	-14696.0	-14696.0	0.8126657009124756	0.19406700134277344	0.13627839088439941	0.00044035911560058594	0.011750221252441406	0.34209561347961426	0.19450736045837402	0.0	0.0	0.0	1	1	1	
2S	30	50	2	10	None	-17885.257322175734	-16940.0	-16985.66134230267	-16940.0	-16940.0	0.7515499591827393	0.17857003211975098	0.11987757682800293	0.0004444122314453125	0.06681180000305176	0.36525940895080566	0.1790144443511963	0.0	0.0	0.0	1	1	1	
0U	40	50	2	1	None	-23830.53222453222	-18649.0	-18649.002709292832	-18649.0	-18649.0	1.1783943176269531	0.02377462387084961	0.14032387733459473	0.00036144256591796875	0.007976293563842773	0.1720747947692871	0.024136066436767578	0.0	0.0	0.0	1	1	1	
0U	40	50	2	2	None	-19800.54396423249	-12188.0	-12188.02372507007	-12188.0	-12188.0	0.873560905456543	0.02135324478149414	0.11453509330749512	0.00034689903259277344	0.006860494613647461	0.14274883270263672	0.021700143814086914	0.0	0.0	0.0	1	1	1	
0U	40	50	2	3	None	-22585.491666666665	-19069.0	-19069.002634838558	-19069.0	-19069.0	1.1331744194030762	0.03307223320007324	0.130018949508667	0.0005307197570800781	0.009652376174926758	0.172743558883667	0.03360295295715332	0.0	0.0	0.0	1	1	1	
0U	40	50	2	4	None	-19191.878048780487	-14786.0	-14786.004020401955	-14786.0	-14786.0	0.9769458770751953	0.03451943397521973	0.1367785930633545	0.0005443096160888672	0.009850025177001953	0.18114805221557617	0.035063743591308594	0.0	0.0	0.0	1	1	1	
0U	40	50	2	5	None	-21506.576612903224	-16415.0	-16415.000000000004	-16415.0	-16415.0	1.234673023223877	0.04363822937011719	0.13970446586608887	0.00036787986755371094	0.007566928863525391	0.19090962409973145	0.0440061092376709	0.0	0.0	0.0	1	1	1	
0U	40	50	2	6	None	-21265.692588092348	-16294.0	-16294.006156845533	-16294.0	-16294.0	0.9342901706695557	0.030931472778320312	0.1062934398651123	0.0005345344543457031	0.009137392044067383	0.1463623046875	0.031466007232666016	0.0	0.0	0.0	1	1	1	
0U	40	50	2	7	None	-19611.302725968428	-14780.0	-14780.00244063249	-14780.0	-14780.0	0.9378635883331299	0.023947477340698242	0.13414931297302246	0.0003509521484375	0.008272409439086914	0.16636919975280762	0.024298429489135742	0.0	0.0	0.0	1	1	1	
0U	40	50	2	8	None	-17878.950166112965	-14633.0	-14633.00352051816	-14633.0	-14633.0	0.8459868431091309	0.048691749572753906	0.12809538841247559	0.00035262107849121094	0.009579181671142578	0.18636631965637207	0.04904437065124512	0.0	0.0	0.0	1	1	1	
0U	40	50	2	9	None	-19257.86234817814	-12386.0	-12386.002364574048	-12386.0	-12386.0	1.0693185329437256	0.020986557006835938	0.141693115234375	0.0003504753112792969	0.006913900375366211	0.16959357261657715	0.021337032318115234	0.0	0.0	0.0	1	1	1	
0U	40	50	2	10	None	-19679.60859188544	-16700.0	-16700.0031548082	-16700.0	-16700.0	0.8016421794891357	0.02237105369567871	0.12829279899597168	0.0003414154052734375	0.010988950729370117	0.1616528034210205	0.02271246910095215	0.0	0.0	0.0	1	1	1	
1W	40	50	2	1	None	-14838.433333333336	-12078.0	-12078.162240488144	-12078.0	-12078.0	0.6368985176086426	0.02171015739440918	0.12770676612854004	0.0003581047058105469	0.008916139602661133	0.15833306312561035	0.022068262100219727	0.0	0.0	0.0	1	1	1	
1W	40	50	2	2	None	-14473.8206185567	-10902.0	-10902.106927336376	-10902.0	-10902.0	1.0499293804168701	0.025948047637939453	0.13573026657104492	0.0003724098205566406	0.008758068084716797	0.17043638229370117	0.026320457458496094	0.0	0.0	0.0	1	1	1	
1W	40	50	2	3	None	-16172.704522613069	-11383.0	-11383.002390929963	-11383.0	-11383.0	0.8946969509124756	0.02788257598876953	0.11730790138244629	0.0005054473876953125	0.008445501327514648	0.15363597869873047	0.028388023376464844	0.0	0.0	0.0	1	1	1	
1W	40	50	2	4	None	-14331.311332503119	-9210.0	-9210.001281246516	-9210.0	-9210.0	1.1025280952453613	0.02330493927001953	0.1515657901763916	0.0003476142883300781	0.009173870086669922	0.18404459953308105	0.02365255355834961	0.0	0.0	0.0	1	1	1	
1W	40	50	2	5	None	-15259.133858267716	-10371.0	-10371.001156471295	-10371.0	-10371.0	1.087130069732666	0.020534992218017578	0.13388872146606445	0.0003502368927001953	0.007563352584838867	0.1619870662689209	0.020885229110717773	0.0	0.0	0.0	1	1	1	
1W	40	50	2	6	None	-15479.127272727274	-12993.0	-12993.002169915144	-12993.0	-12993.0	0.8013591766357422	0.026933908462524414	0.11765718460083008	0.0003662109375	0.00986933708190918	0.15446043014526367	0.027300119400024414	0.0	0.0	0.0	1	1	1	
1W	40	50	2	7	None	-13825.652307692308	-10410.0	-10410.001058322568	-10410.0	-10410.0	0.808455228805542	0.022417068481445312	0.13002777099609375	0.00035262107849121094	0.007697343826293945	0.160142183303833	0.022769689559936523	0.0	0.0	0.0	1	1	1	
1W	40	50	2	8	None	-15335.828502415456	-7536.0	-7536.000553808544	-7536.0	-7536.0	1.2902905941009521	0.020324230194091797	0.15149903297424316	0.00035309791564941406	0.006518840789794922	0.17834210395812988	0.02067732810974121	0.0	0.0	0.0	1	1	1	
1W	40	50	2	9	None	-14714.756019261637	-11755.0	-11755.003339917937	-11755.0	-11755.0	0.9775512218475342	0.024364471435546875	0.14147377014160156	0.0003561973571777344	0.009968280792236328	0.17580652236938477	0.02472066879272461	0.0	0.0	0.0	1	1	1	
1W	40	50	2	10	None	-15453.881087202715	-10478.0	-10478.002031121678	-10478.0	-10478.0	0.8243410587310791	0.0242922306060791	0.13118505477905273	0.0005154609680175781	0.00817728042602539	0.16365456581115723	0.02480769157409668	0.0	0.0	0.0	1	1	1	
2S	40	50	2	1	None	-16489.27434554974	-10263.0	-10263.021402056023	-10263.0	-10263.0	0.8732619285583496	0.024869203567504883	0.13101410865783691	0.0004990100860595703	0.007459402084350586	0.16334271430969238	0.025368213653564453	0.0	0.0	0.0	1	1	1	
2S	40	50	2	2	None	-16491.076923076926	-11014.0	-11014.239370483925	-11014.0	-11014.0	0.8498067855834961	0.022066354751586914	0.12820053100585938	0.0003509521484375	0.006608009338378906	0.1568748950958252	0.022417306900024414	0.0	0.0	0.0	1	1	1	
2S	40	50	2	3	None	-17197.627819548874	-13232.0	-13232.638742876594	-13232.0	-13232.0	0.7069497108459473	0.05602407455444336	0.129136323928833	0.0005383491516113281	0.008486270904541016	0.19364666938781738	0.05656242370605469	0.0	0.0	0.0	1	1	1	
2S	40	50	2	4	None	-16517.4648241206	-11985.0	-11985.001754791989	-11985.0	-11985.0	0.7916903495788574	0.02292037010192871	0.12338829040527344	0.0003542900085449219	0.007843255996704102	0.15415191650390625	0.023274660110473633	0.0	0.0	0.0	1	1	1	
2S	40	50	2	5	None	-16631.29296235679	-13318.0	-13318.007487072535	-13318.0	-13318.0	0.9996275901794434	0.03868579864501953	0.12944459915161133	0.0005800724029541016	0.009265899658203125	0.17739629745483398	0.03926587104797363	0.0	0.0	0.0	1	1	1	
2S	40	50	2	6	None	-16661.545961002783	-11023.0	-11023.012788180991	-11023.0	-11023.0	0.9693989753723145	0.022268295288085938	0.13382935523986816	0.0003516674041748047	0.0074846744537353516	0.16358232498168945	0.022619962692260742	0.0	0.0	0.0	1	1	1	
2S	40	50	2	7	None	-16681.99409681228	-10183.0	-10183.00088102257	-10183.0	-10183.0	0.9077515602111816	0.04424738883972168	0.1260535717010498	0.0005478858947753906	0.007909059524536133	0.17821002006530762	0.04479527473449707	0.0	0.0	0.0	1	1	1	
2S	40	50	2	8	None	-17538.869863013693	-13894.0	-13894.118305306147	-13894.0	-13894.0	0.744145393371582	0.03307175636291504	0.11258649826049805	0.0005254745483398438	0.01294398307800293	0.15860223770141602	0.03359723091125488	0.0	0.0	0.0	1	1	1	
2S	40	50	2	9	None	-14521.27430910952	-10534.0	-10534.002896695281	-10534.0	-10534.0	1.0822408199310303	0.03732728958129883	0.1475696563720703	0.0006144046783447266	0.009387016296386719	0.19428396224975586	0.037941694259643555	0.0	0.0	0.0	1	1	1	
2S	40	50	2	10	None	-17401.555200000003	-12950.0	-12950.002767813778	-12950.0	-12950.0	0.9750349521636963	0.02914714813232422	0.12931108474731445	0.0005135536193847656	0.007845878601074219	0.1663041114807129	0.029660701751708984	0.0	0.0	0.0	1	1	1	
0U	10	50	5	1	0	-23845.550935550935	-23728.0	-23674.38130999431	-23674.0	-23132.0	0.5821809768676758	0.5879361629486084	0.045725107192993164	6.5872485637664795	10.00652027130127	10.640181541442871	7.175184726715088	0.02343074528791285	0.0	1.3367981832050993e-10	0	1	1	
0U	10	50	5	2	0	-19811.89418777943	-19721.0	-19687.932370000726	-19706.0	-19334.0	0.62571120262146	0.6312253475189209	0.053401947021484375	7.305984973907471	13.946345567703247	14.630972862243652	7.937210321426392	0.019240715837384917	0.0	0.0	0	1	1	
0U	10	50	5	3	1	-22599.445833333335	-22573.999999999993	-22385.915315845094	-22529.0	-21740.0	0.591569185256958	0.5979101657867432	0.0422968864440918	3.7748279571533203	1.6711339950561523	2.3113410472869873	4.3727381229400635	0.03629254829806808	0.0	0.0	0	1	1	
0U	10	50	5	4	0	-19207.175609756097	-18898.0	-18844.46538567788	-18850.0	-18555.0	0.5155880451202393	0.5211124420166016	0.04913926124572754	3.5332486629486084	3.3832950592041016	3.9535467624664307	4.05436110496521	0.015898679601185663	0.0	0.0	0	1	1	
0U	10	50	5	5	0	-21517.28225806452	-21177.0	-21194.558893592242	-21125.0	-20995.0	0.5026483535766602	0.5081286430358887	0.04253029823303223	0.29526853561401367	0.8339252471923828	1.3845841884613037	0.8033971786499023	0.006191950464396285	0.0	0.0	0	1	1	
0U	10	50	5	6	0	-21277.08383961118	-21229.99999999999	-21088.419519241947	-21210.0	-20870.0	0.5257396697998047	0.5314044952392578	0.049555301666259766	0.9374909400939941	1.2435951232910156	1.8245549201965332	1.468895435333252	0.01629132726401533	0.0	0.0	0	1	1	
0U	10	50	5	7	1	-19623.81348637016	-19459.0	-19473.501797026027	-19470.0	-19139.0	0.6172616481781006	0.6226627826690674	0.04331016540527344	4.872158050537109	2.747750759124756	3.4137237071990967	5.494820833206177	0.017294529494748943	0.0	0.0	0	1	1	
0U	10	50	5	8	0	-17886.019933554813	-17795.0	-17761.070642830164	-17769.0	-17670.0	0.581427812576294	0.5867831707000732	0.04398012161254883	0.6286237239837646	0.8798282146453857	1.5105915069580078	1.215406894683838	0.005602716468590832	0.0	0.0	0	1	1	
0U	10	50	5	9	0	-19267.773279352223	-19034.0	-19007.755424985164	-18937.0	-18925.0	0.5672945976257324	0.5725750923156738	0.04039263725280762	0.0033545494079589844	0.3891925811767578	1.0021603107452393	0.5759296417236328	0.0006340819022457067	0.0	0.0	0	1	1	
0U	10	50	5	10	0	-19690.673611111113	-19496.0	-19478.936848296365	-19442.0	-19362.0	0.5516984462738037	0.557030439376831	0.04506421089172363	0.05757284164428711	0.5215916633605957	1.1236863136291504	0.6146032810211182	0.004131804565644045	0.0	0.0	0	1	1	
1W	10	50	5	1	None	-16619.126582278484	-16344.0	-16274.001428199408	-16274.0	-16274.0	0.5489225387573242	0.4825317859649658	0.03854537010192871	0.0003275871276855469	0.009979963302612305	0.5310571193695068	0.48285937309265137	0.0	0.0	0.0	1	1	1	
1W	10	50	5	2	1	-15810.17130620985	-15618.0	-15580.61988128396	-15613.993404797726	-15406.0	0.5164470672607422	0.5223691463470459	0.048966407775878906	1.9972589015960693	1.2972750663757324	1.8686106204986572	2.5196280479431152	0.013500805192634417	0.0	0.0	0	1	1	
1W	10	50	5	3	0	-15236.618856569705	-14941.0	-14907.501632014113	-14893.0	-14809.0	0.7070438861846924	0.712360143661499	0.04307889938354492	0.3064701557159424	0.8357574939727783	1.5911965370178223	1.0188302993774414	0.0056722263488419205	0.0	1.81944982957017e-10	0	1	1	
1W	10	50	5	4	1	-14935.120603015077	-14881.0	-14847.581387247428	-14880.0	-14557.0	0.7493910789489746	0.7545948028564453	0.04171276092529297	11.708521366119385	7.075790882110596	7.872098445892334	12.46311616897583	0.022188637768771037	0.0	0.0	0	1	1	
1W	10	50	5	5	1	-14637.375464684015	-14484.0	-14465.393393868739	-14454.0	-14188.0	0.677426815032959	0.6828415393829346	0.04749107360839844	16.338934183120728	10.443063259124756	11.173395872116089	17.021775722503662	0.01874823794756132	0.0	0.0	0	1	1	
